num_sorteo;fecha_sorteo;num_1;num_2;num_3;num_4;num_5;num_6;sum_num;promedio;minimo;maximo;rango;desviacion_estandar;mediana;dia_semana;mes_sorteo;año_sorteo
1163;9/06/2012;12;23;24;25;27;42;153;25,5;12;42;30;9,648834126;24,5;9;6;2012
1164;13/06/2012;25;33;37;42;44;45;226;37,66666667;25;45;20;7,685484153;39,5;13;6;2012
1165;16/06/2012;7;8;24;26;28;37;130;21,66666667;7;37;30;11,84342293;25;16;6;2012
1166;20/06/2012;4;5;20;28;31;41;129;21,5;4;41;37;14,78850905;24;20;6;2012
1167;23/06/2012;5;12;16;22;28;30;113;18,83333333;5;30;25;9,641922353;19;23;6;2012
1168;27/06/2012;17;19;28;35;38;42;179;29,83333333;17;42;25;10,26482667;31,5;27;6;2012
1169;30/06/2012;8;10;15;21;42;44;140;23,33333333;8;44;36;15,89549202;18;30;6;2012
1170;4/07/2012;5;6;17;27;32;44;131;21,83333333;5;44;39;15,35469526;22;4;7;2012
1171;7/07/2012;3;4;14;24;25;30;100;16,66666667;3;30;27;11,44843512;19;7;7;2012
1172;11/07/2012;2;12;21;33;34;42;144;24;2;42;40;15,11290839;27;11;7;2012
1173;14/07/2012;3;13;19;26;29;42;132;22;3;42;39;13,53513945;22,5;14;7;2012
1174;18/07/2012;1;6;25;28;30;45;135;22,5;1;45;44;16,33095221;26,5;18;7;2012
1175;21/07/2012;1;9;16;18;29;37;110;18,33333333;1;37;36;13,07924565;17;21;7;2012
1176;25/07/2012;16;23;29;33;35;43;179;29,83333333;16;43;27;9,474527253;31;25;7;2012
1177;28/07/2012;15;17;29;30;41;45;177;29,5;15;45;30;12,16141439;29,5;28;7;2012
1178;1/08/2012;1;7;9;13;14;36;80;13,33333333;1;36;35;12,04436244;11;1;8;2012
1179;4/08/2012;5;13;17;20;36;41;132;22;5;41;36;13,82750881;18,5;4;8;2012
1180;8/08/2012;10;20;24;30;35;43;162;27;10;43;33;11,62755348;27;8;8;2012
1181;11/08/2012;5;16;21;29;31;39;141;23,5;5;39;34;12,09545369;25;11;8;2012
1182;15/08/2012;7;15;21;31;38;39;151;25,16666667;7;39;32;12,96790911;26;15;8;2012
1183;18/08/2012;17;19;22;36;43;44;181;30,16666667;17;44;27;12,28684934;29;18;8;2012
1184;22/08/2012;1;16;24;35;43;44;163;27,16666667;1;44;43;16,82161308;29,5;22;8;2012
1185;25/08/2012;9;10;13;14;19;45;110;18,33333333;9;45;36;13,5302131;13,5;25;8;2012
1186;29/08/2012;9;10;16;26;32;42;135;22,5;9;42;33;13,1415372;21;29;8;2012
1187;1/09/2012;2;15;17;19;31;43;127;21,16666667;2;43;41;14,14802695;18;1;9;2012
1188;9/09/2012;7;16;21;32;38;41;155;25,83333333;7;41;34;13,3479087;26,5;9;9;2012
1189;8/09/2012;9;10;15;19;25;40;118;19,66666667;9;40;31;11,58734942;17;8;9;2012
1190;13/09/2012;4;7;8;13;27;36;95;15,83333333;4;36;32;12,7971351;10,5;13;9;2012
1191;15/09/2012;9;10;18;21;31;38;127;21,16666667;9;38;29;11,51375988;19,5;15;9;2012
1192;19/09/2012;5;22;30;39;40;41;177;29,5;5;41;36;14,06769349;34,5;19;9;2012
1193;22/09/2012;16;27;29;35;36;40;183;30,5;16;40;24;8,5498538;32;22;9;2012
1194;26/09/2012;2;11;17;29;40;44;143;23,83333333;2;44;42;16,63029364;23;26;9;2012
1195;29/09/2012;2;20;22;26;27;32;129;21,5;2;32;30;10,42592922;24;29;9;2012
1196;3/10/2012;12;19;24;32;44;45;176;29,33333333;12;45;33;13,4412301;28;3;10;2012
1197;6/10/2012;6;16;22;27;29;31;131;21,83333333;6;31;25;9,453394452;24,5;6;10;2012
1198;10/10/2012;2;4;10;17;20;21;74;12,33333333;2;21;19;8,21380951;13,5;10;10;2012
1199;13/10/2012;3;9;16;29;34;39;130;21,66666667;3;39;36;14,4729633;22,5;13;10;2012
1200;17/10/2012;10;11;15;27;40;42;145;24,16666667;10;42;32;14,38633611;21;17;10;2012
1201;20/10/2012;7;10;16;18;23;30;104;17,33333333;7;30;23;8,430104784;17;20;10;2012
1202;24/10/2012;5;7;18;19;20;21;90;15;5;21;16;7,071067812;18,5;24;10;2012
1203;27/10/2012;3;4;6;7;23;33;76;12,66666667;3;33;30;12,37201142;6,5;27;10;2012
1204;31/10/2012;9;10;21;22;24;28;114;19;9;28;19;7,745966692;21,5;31;10;2012
1205;3/11/2012;8;21;27;29;32;38;155;25,83333333;8;38;30;10,38107252;28;3;11;2012
1206;7/11/2012;11;18;28;36;43;44;180;30;11;44;33;13,49073756;32;7;11;2012
1207;10/11/2012;14;17;22;23;30;31;137;22,83333333;14;31;17;6,794605704;22,5;10;11;2012
1208;14/11/2012;9;18;24;28;39;41;159;26,5;9;41;32;12,27599283;26;14;11;2012
1209;17/11/2012;10;20;23;25;41;44;163;27,16666667;10;44;34;12,98332264;24;17;11;2012
1210;21/11/2012;20;26;27;33;36;41;183;30,5;20;41;21;7,609204952;30;21;11;2012
1211;24/11/2012;3;15;16;21;27;33;115;19,16666667;3;33;30;10,43871001;18,5;24;11;2012
1212;28/11/2012;2;5;6;13;42;44;112;18,66666667;2;44;42;19,20069443;9,5;28;11;2012
1213;1/12/2012;1;12;14;22;24;36;109;18,16666667;1;36;35;11,97358203;18;1;12;2012
1214;5/12/2012;16;19;24;36;37;40;172;28,66666667;16;40;24;10,26969652;30;5;12;2012
1215;8/12/2012;2;5;7;12;21;25;72;12;2;25;23;9,208691547;9,5;8;12;2012
1216;12/12/2012;2;13;17;19;44;45;140;23,33333333;2;45;43;17,42029468;18;12;12;2012
1217;15/12/2012;3;23;28;33;38;43;168;28;3;43;40;14,14213562;30,5;15;12;2012
1218;19/12/2012;9;10;20;21;30;44;134;22,33333333;9;44;35;13,15548048;20,5;19;12;2012
1219;22/12/2012;8;10;12;18;26;45;119;19,83333333;8;45;37;13,94871559;15;22;12;2012
1220;26/12/2012;2;11;24;27;30;44;138;23;2;44;42;14,77836256;25,5;26;12;2012
1221;29/12/2012;6;12;15;23;25;45;126;21;6;45;39;13,69671493;19;29;12;2012
1222;2/01/2013;9;10;11;21;27;42;120;20;9;42;33;12,9305839;16;2;1;2013
1223;5/01/2013;9;11;17;20;33;42;132;22;9;42;33;12,9614814;18,5;5;1;2013
1224;9/01/2013;5;9;12;13;22;26;87;14,5;5;26;21;7,968688725;12,5;9;1;2013
1225;12/01/2013;1;12;16;28;30;34;121;20,16666667;1;34;33;12,655697;22;12;1;2013
1226;16/01/2013;13;21;22;30;31;36;153;25,5;13;36;23;8,360621986;26;16;1;2013
1227;19/01/2013;1;6;17;18;34;37;113;18,83333333;1;37;36;14,46950817;17,5;19;1;2013
1228;23/01/2013;3;8;16;18;31;44;120;20;3;44;41;15,16575089;17;23;1;2013
1229;26/01/2013;7;9;11;12;15;35;89;14,83333333;7;35;28;10,24532414;11,5;26;1;2013
1230;30/01/2013;18;20;31;40;41;45;195;32,5;18;45;27;11,43241007;35,5;30;1;2013
1231;2/02/2013;4;7;16;22;30;33;112;18,66666667;4;33;29;11,86029792;19;2;2;2013
1232;6/02/2013;8;16;24;30;34;43;155;25,83333333;8;43;35;12,62405112;27;6;2;2013
1233;9/02/2013;21;28;31;39;41;45;205;34,16666667;21;45;24;9,042492282;35;9;2;2013
1234;13/02/2013;4;5;8;19;24;41;101;16,83333333;4;41;37;14,3026804;13,5;13;2;2013
1235;16/02/2013;1;9;10;20;26;43;109;18,16666667;1;43;42;15,01221725;15;16;2;2013
1236;20/02/2013;2;6;10;13;30;39;100;16,66666667;2;39;37;14,58309524;11,5;20;2;2013
1237;23/02/2013;5;6;9;11;16;43;90;15;5;43;38;14,26884719;10;23;2;2013
1238;27/02/2013;1;16;24;34;39;40;154;25,66666667;1;40;39;15,21402861;29;27;2;2013
1239;2/03/2013;1;2;5;13;34;36;91;15,16666667;1;36;35;15,94260539;9;2;3;2013
1240;6/03/2013;8;11;15;34;43;44;155;25,83333333;8;44;36;16,41239369;24,5;6;3;2013
1241;9/03/2013;10;16;18;24;32;44;144;24;10;44;34;12,32882801;21;9;3;2013
1242;13/03/2013;5;11;16;18;35;39;124;20,66666667;5;39;34;13,485795;17;13;3;2013
1243;16/03/2013;4;6;8;14;31;43;106;17,66666667;4;43;39;15,80717137;11;16;3;2013
1244;20/03/2013;17;31;32;36;41;45;202;33,66666667;17;45;28;9,750213673;34;20;3;2013
1245;23/03/2013;7;17;19;24;27;43;137;22,83333333;7;43;36;12,04021041;21,5;23;3;2013
1246;27/03/2013;8;21;31;36;40;42;178;29,66666667;8;42;34;13,00256385;33,5;27;3;2013
1247;30/03/2013;3;17;28;29;34;43;154;25,66666667;3;43;40;13,96662689;28,5;30;3;2013
1248;3/04/2013;2;9;19;20;38;39;127;21,16666667;2;39;37;14,98554859;19,5;3;4;2013
1249;6/04/2013;6;11;13;29;40;44;143;23,83333333;6;44;38;16,09244129;21;6;4;2013
1250;10/04/2013;2;4;10;12;14;42;84;14;2;42;40;14,47756886;11;10;4;2013
1251;13/04/2013;13;15;23;31;40;41;163;27,16666667;13;41;28;12,13946731;27;13;4;2013
1252;17/04/2013;10;16;18;22;34;39;139;23,16666667;10;39;29;11,14300977;20;17;4;2013
1253;20/04/2013;10;14;30;34;35;39;162;27;10;39;29;12,03328717;32;20;4;2013
1254;24/04/2013;15;19;24;26;29;30;143;23,83333333;15;30;15;5,845225972;25;24;4;2013
1255;27/04/2013;3;11;14;17;29;34;108;18;3;34;31;11,55854662;15,5;27;4;2013
1256;1/05/2013;4;10;23;35;37;41;150;25;4;41;37;15,29705854;29;1;5;2013
1257;4/05/2013;1;15;21;25;36;42;140;23,33333333;1;42;41;14,7331825;23;4;5;2013
1258;8/05/2013;1;8;14;23;30;32;108;18;1;32;31;12,40967365;18,5;8;5;2013
1259;11/05/2013;19;29;30;31;39;41;189;31,5;19;41;22;7,893034904;30,5;11;5;2013
1260;15/05/2013;8;11;27;33;35;41;155;25,83333333;8;41;33;13,45238517;30;15;5;2013
1261;18/05/2013;2;3;13;21;38;40;117;19,5;2;40;38;16,64632091;17;18;5;2013
1262;22/05/2013;7;12;27;28;39;43;156;26;7;43;36;14,28285686;27,5;22;5;2013
1263;25/05/2013;12;13;23;30;31;32;141;23,5;12;32;20;9,093954036;26,5;25;5;2013
1264;29/05/2013;12;15;19;37;40;43;166;27,66666667;12;43;31;13,82268667;28;29;5;2013
1265;1/06/2013;3;8;20;24;29;45;129;21,5;3;45;42;15,1095996;22;1;6;2013
1266;5/06/2013;17;22;30;36;40;44;189;31,5;17;44;27;10,50238068;33;5;6;2013
1267;8/06/2013;1;13;14;18;33;43;122;20,33333333;1;43;42;15,1481572;16;8;6;2013
1268;12/06/2013;1;3;5;7;27;30;73;12,16666667;1;30;29;12,84393501;6;12;6;2013
1269;15/06/2013;1;14;17;20;30;43;125;20,83333333;1;43;42;14,35850503;18,5;15;6;2013
1270;19/06/2013;17;18;31;33;39;40;178;29,66666667;17;40;23;10,03327796;32;19;6;2013
1271;22/06/2013;9;16;24;25;33;45;152;25,33333333;9;45;36;12,65964718;24,5;22;6;2013
1272;26/06/2013;4;6;13;18;31;42;114;19;4;42;38;14,8593405;15,5;26;6;2013
1273;29/06/2013;2;23;25;31;34;43;158;26,33333333;2;43;41;13,88044188;28;29;6;2013
1274;3/07/2013;3;6;9;16;28;40;102;17;3;40;37;14,366628;12,5;3;7;2013
1275;6/07/2013;3;9;10;17;26;44;109;18,16666667;3;44;41;14,90525634;13,5;6;7;2013
1276;10/07/2013;19;29;30;34;38;40;190;31,66666667;19;40;21;7,554248253;32;10;7;2013
1277;13/07/2013;4;13;16;21;30;43;127;21,16666667;4;43;39;13,73195786;18,5;13;7;2013
1278;17/07/2013;13;15;20;22;41;44;155;25,83333333;13;44;31;13,3479087;21;17;7;2013
1279;20/07/2013;1;3;7;25;35;43;114;19;1;43;42;17,84376642;16;20;7;2013
1280;24/07/2013;1;3;18;27;32;43;124;20,66666667;1;43;42;16,57307053;22,5;24;7;2013
1281;27/07/2013;8;14;22;23;32;45;144;24;8;45;37;13,1605471;22,5;27;7;2013
1282;31/07/2013;13;14;16;37;40;45;165;27,5;13;45;32;14,67991826;26,5;31;7;2013
1283;3/08/2013;11;19;33;36;37;45;181;30,16666667;11;45;34;12,655697;34,5;3;8;2013
1284;7/08/2013;6;10;22;24;28;32;122;20,33333333;6;32;26;10,23067284;23;7;8;2013
1285;10/08/2013;21;28;33;37;43;44;206;34,33333333;21;44;23;8,891943919;35;10;8;2013
1286;14/08/2013;17;25;29;30;31;34;166;27,66666667;17;34;17;5,988878582;29,5;14;8;2013
1287;17/08/2013;2;5;16;18;38;40;119;19,83333333;2;40;38;16,08000829;17;17;8;2013
1288;21/08/2013;2;5;11;19;30;36;103;17,16666667;2;36;34;13,70279777;15;21;8;2013
1289;24/08/2013;12;19;21;28;31;33;144;24;12;33;21;8,049844719;24,5;24;8;2013
1290;28/08/2013;7;11;16;21;30;43;128;21,33333333;7;43;36;13,30663995;18,5;28;8;2013
1291;31/08/2013;10;11;17;25;26;41;130;21,66666667;10;41;31;11,62181856;21;31;8;2013
1292;4/09/2013;10;27;28;38;39;42;184;30,66666667;10;42;32;11,82652386;33;4;9;2013
1293;7/09/2013;19;22;27;40;43;44;195;32,5;19;44;25;11,14899099;33,5;7;9;2013
1294;11/09/2013;8;9;23;38;39;40;157;26,16666667;8;40;32;15,03883861;30,5;11;9;2013
1295;14/09/2013;9;19;23;35;39;44;169;28,16666667;9;44;35;13,36288392;29;14;9;2013
1296;18/09/2013;2;20;26;37;40;45;170;28,33333333;2;45;43;15,85770055;31,5;18;9;2013
1297;21/09/2013;3;17;22;24;36;42;144;24;3;42;39;13,87083271;23;21;9;2013
1298;25/09/2013;4;9;10;23;27;32;105;17,5;4;32;28;11,32695899;16,5;25;9;2013
1299;28/09/2013;1;11;14;31;36;40;133;22,16666667;1;40;39;15,6641842;22,5;28;9;2013
1300;2/10/2013;7;17;33;37;39;41;174;29;7;41;34;13,79855065;35;2;10;2013
1301;5/10/2013;4;22;28;32;35;43;164;27,33333333;4;43;39;13,4114379;30;5;10;2013
1302;9/10/2013;4;7;24;30;39;44;148;24,66666667;4;44;40;16,41543989;27;9;10;2013
1303;12/10/2013;12;15;18;21;29;41;136;22,66666667;12;41;29;10,70825227;19,5;12;10;2013
1304;16/10/2013;10;17;30;35;37;41;170;28,33333333;10;41;31;12,22565608;32,5;16;10;2013
1305;19/10/2013;2;11;19;30;33;38;133;22,16666667;2;38;36;13,93436998;24,5;19;10;2013
1306;23/10/2013;23;25;30;38;44;45;205;34,16666667;23;45;22;9,537644713;34;23;10;2013
1307;26/10/2013;7;9;12;14;19;44;105;17,5;7;44;37;13,63451503;13;26;10;2013
1308;30/10/2013;20;24;26;27;40;41;178;29,66666667;20;41;21;8,733078877;26,5;30;10;2013
1309;2/11/2013;11;19;26;30;34;40;160;26,66666667;11;40;29;10,46263192;28;2;11;2013
1310;6/11/2013;2;11;14;34;37;39;137;22,83333333;2;39;37;15,74060566;24;6;11;2013
1311;9/11/2013;2;9;17;19;36;45;128;21,33333333;2;45;43;16,28086812;18;9;11;2013
1312;13/11/2013;1;9;32;35;36;39;152;25,33333333;1;39;38;16,10796904;33,5;13;11;2013
1313;16/11/2013;5;7;9;25;32;39;117;19,5;5;39;34;14,44645285;17;16;11;2013
1314;20/11/2013;3;15;18;29;33;42;140;23,33333333;3;42;39;14,03804355;23,5;20;11;2013
1315;23/11/2013;4;8;28;29;37;41;147;24,5;4;41;37;15,18881167;28,5;23;11;2013
1316;27/11/2013;6;11;30;37;42;45;171;28,5;6;45;39;16,37986569;33,5;27;11;2013
1317;30/11/2013;11;15;24;25;33;41;149;24,83333333;11;41;30;11,10705482;24,5;30;11;2013
1318;4/12/2013;6;7;13;33;37;39;135;22,5;6;39;33;15,46285873;23;4;12;2013
1319;7/12/2013;11;27;31;36;44;45;194;32,33333333;11;45;34;12,61216344;33,5;7;12;2013
1320;11/12/2013;9;13;22;31;32;41;148;24,66666667;9;41;32;12,24200419;26,5;11;12;2013
1321;14/12/2013;1;12;19;31;34;36;133;22,16666667;1;36;35;13,93436998;25;14;12;2013
1322;18/12/2013;4;5;19;22;42;45;137;22,83333333;4;45;41;17,58882221;20,5;18;12;2013
1323;21/12/2013;1;4;6;13;19;24;67;11,16666667;1;24;23;9,064583094;9,5;21;12;2013
1324;25/12/2013;1;2;3;24;40;41;111;18,5;1;41;40;19,06567596;13,5;25;12;2013
1325;28/12/2013;1;11;17;21;25;44;119;19,83333333;1;44;43;14,51091543;19;28;12;2013
1326;1/01/2014;4;17;28;29;30;40;148;24,66666667;4;40;36;12,48465725;28,5;1;1;2014
1327;4/01/2014;9;11;21;24;26;39;130;21,66666667;9;39;30;10,94836365;22,5;4;1;2014
1328;8/01/2014;2;5;18;33;40;45;143;23,83333333;2;45;43;18,21446312;25,5;8;1;2014
1329;11/01/2014;8;14;26;36;38;43;165;27,5;8;43;35;14,05346932;31;11;1;2014
1330;15/01/2014;9;17;27;30;32;42;157;26,16666667;9;42;33;11,65189541;28,5;15;1;2014
1331;18/01/2014;14;27;31;34;39;45;190;31,66666667;14;45;31;10,68955877;32,5;18;1;2014
1332;22/01/2014;16;17;20;37;41;42;173;28,83333333;16;42;26;12,41638702;28,5;22;1;2014
1333;25/01/2014;11;20;37;41;43;45;197;32,83333333;11;45;34;13,97736265;39;25;1;2014
1334;29/01/2014;1;5;13;19;21;28;87;14,5;1;28;27;10,19313494;16;29;1;2014
1335;1/02/2014;5;17;21;29;40;43;155;25,83333333;5;43;38;14,42798207;25;1;2;2014
1336;5/02/2014;11;16;17;18;19;37;118;19,66666667;11;37;26;8,936815242;17,5;5;2;2014
1337;8/02/2014;12;19;23;36;40;44;174;29;12;44;32;12,80624847;29,5;8;2;2014
1338;12/02/2014;9;12;28;31;33;35;148;24,66666667;9;35;26;11,25462868;29,5;12;2;2014
1339;15/02/2014;3;9;13;15;25;38;103;17,16666667;3;38;35;12,52863387;14;15;2;2014
1340;19/02/2014;12;22;33;39;42;45;193;32,16666667;12;45;33;12,7971351;36;19;2;2014
1341;22/02/2014;16;18;23;27;39;43;166;27,66666667;16;43;27;11,09354166;25;22;2;2014
1342;26/02/2014;11;20;29;34;41;44;179;29,83333333;11;44;33;12,60819839;31,5;26;2;2014
1343;1/03/2014;1;18;19;23;28;40;129;21,5;1;40;39;12,84912448;21;1;3;2014
1344;5/03/2014;6;13;20;25;35;40;139;23,16666667;6;40;34;12,92155821;22,5;5;3;2014
1345;8/03/2014;1;7;20;26;33;40;127;21,16666667;1;40;39;15,01221725;23;8;3;2014
1346;12/03/2014;4;12;13;14;15;29;87;14,5;4;29;25;8,117881497;13,5;12;3;2014
1347;15/03/2014;2;3;4;5;13;43;70;11,66666667;2;43;41;15,84508336;4,5;15;3;2014
1348;19/03/2014;2;15;17;20;22;32;108;18;2;32;30;9,818350167;18,5;19;3;2014
1349;22/03/2014;12;13;14;18;30;39;126;21;12;39;27;11,027239;16;22;3;2014
1350;26/03/2014;16;17;30;38;41;43;185;30,83333333;16;43;27;11,95686693;34;26;3;2014
1351;29/03/2014;6;8;21;28;34;41;138;23;6;41;35;14,05702671;24,5;29;3;2014
1352;2/04/2014;7;9;11;19;24;42;112;18,66666667;7;42;35;13,12503968;15;2;4;2014
1353;5/04/2014;2;6;7;17;31;38;101;16,83333333;2;38;36;14,71620422;12;5;4;2014
1354;9/04/2014;7;15;17;22;34;41;136;22,66666667;7;41;34;12,65964718;19,5;9;4;2014
1355;12/04/2014;7;11;12;18;40;45;133;22,16666667;7;45;38;16,216247;15;12;4;2014
1356;16/04/2014;1;4;15;26;31;37;114;19;1;37;36;14,71054044;20,5;16;4;2014
1357;19/04/2014;3;11;12;18;21;44;109;18,16666667;3;44;41;14,10555446;15;19;4;2014
1358;23/04/2014;13;18;19;21;22;31;124;20,66666667;13;31;18;5,955389716;20;23;4;2014
1359;26/04/2014;15;20;24;28;38;41;166;27,66666667;15;41;26;10,1718566;26;26;4;2014
1360;30/04/2014;2;10;20;25;31;41;129;21,5;2;41;39;14,12444689;22,5;30;4;2014
1361;3/05/2014;7;24;29;30;31;45;166;27,66666667;7;45;38;12,32341944;29,5;3;5;2014
1362;7/05/2014;4;11;23;30;35;40;143;23,83333333;4;40;36;14,02022349;26,5;7;5;2014
1363;10/05/2014;5;13;15;24;27;41;125;20,83333333;5;41;36;12,655697;19,5;10;5;2014
1364;14/05/2014;22;23;24;28;42;43;182;30,33333333;22;43;21;9,647106647;26;14;5;2014
1365;17/05/2014;2;5;8;17;27;37;96;16;2;37;35;13,74045123;12,5;17;5;2014
1366;21/05/2014;1;2;18;29;31;40;121;20,16666667;1;40;39;16,06756567;23,5;21;5;2014
1367;24/05/2014;7;10;16;38;42;43;156;26;7;43;36;16,76901905;27;24;5;2014
1368;28/05/2014;6;8;12;38;42;43;149;24,83333333;6;43;37;17,89320169;25;28;5;2014
1369;31/05/2014;2;5;7;15;29;32;90;15;2;32;30;12,79062156;11;31;5;2014
1370;4/06/2014;6;16;19;20;42;44;147;24,5;6;44;38;15,17563837;19,5;4;6;2014
1371;7/06/2014;13;15;26;34;43;45;176;29,33333333;13;45;32;13,69184672;30;7;6;2014
1372;11/06/2014;10;13;15;34;36;39;147;24,5;10;39;29;13,15674732;24,5;11;6;2014
1373;14/06/2014;9;15;17;29;40;45;155;25,83333333;9;45;36;14,53845476;23;14;6;2014
1374;18/06/2014;1;3;11;27;34;36;112;18,66666667;1;36;35;15,62903281;19;18;6;2014
1375;21/06/2014;1;9;21;24;28;43;126;21;1;43;42;14,73770674;22,5;21;6;2014
1376;25/06/2014;5;16;20;21;28;40;130;21,66666667;5;40;35;11,74166371;20,5;25;6;2014
1377;28/06/2014;8;14;22;34;37;44;159;26,5;8;44;36;14,08190328;28;28;6;2014
1378;2/07/2014;4;11;17;21;33;44;130;21,66666667;4;44;40;14,66515144;19;2;7;2014
1379;5/07/2014;7;21;31;35;40;43;177;29,5;7;43;36;13,44247001;33;5;7;2014
1380;9/07/2014;5;13;17;22;23;43;123;20,5;5;43;38;12,83354978;19,5;9;7;2014
1381;12/07/2014;18;22;27;28;33;43;171;28,5;18;43;25;8,780660567;27,5;12;7;2014
1382;16/07/2014;8;13;17;32;38;39;147;24,5;8;39;31;13,48703081;24,5;16;7;2014
1383;19/07/2014;5;27;31;36;37;43;179;29,83333333;5;43;38;13,33291666;33,5;19;7;2014
1384;23/07/2014;4;22;25;32;36;41;160;26,66666667;4;41;37;13,10979278;28,5;23;7;2014
1385;26/07/2014;8;15;22;28;30;44;147;24,5;8;44;36;12,58173279;25;26;7;2014
1386;30/07/2014;2;10;12;19;22;39;104;17,33333333;2;39;37;12,73839341;15,5;30;7;2014
1387;2/08/2014;5;12;31;37;42;44;171;28,5;5;44;39;16,28189178;34;2;8;2014
1388;6/08/2014;2;5;7;9;21;39;83;13,83333333;2;39;37;13,94871559;8;6;8;2014
1389;9/08/2014;7;15;17;23;29;39;130;21,66666667;7;39;32;11,29011367;20;9;8;2014
1390;13/08/2014;1;9;14;22;33;42;121;20,16666667;1;42;41;15,32862246;18;13;8;2014
1391;16/08/2014;5;6;8;16;32;33;100;16,66666667;5;33;28;12,86338473;12;16;8;2014
1392;20/08/2014;4;15;31;40;41;44;175;29,16666667;4;44;40;16,216247;35,5;20;8;2014
1393;23/08/2014;16;17;18;29;33;36;149;24,83333333;16;36;20;8,886319073;23,5;23;8;2014
1394;27/08/2014;6;8;10;13;39;41;117;19,5;6;41;35;16,05926524;11,5;27;8;2014
1395;30/08/2014;2;3;17;30;32;43;127;21,16666667;2;43;41;16,65432877;23,5;30;8;2014
1396;3/09/2014;6;14;23;29;40;45;157;26,16666667;6;45;39;14,9588324;26;3;9;2014
1397;6/09/2014;8;19;28;32;35;44;166;27,66666667;8;44;36;12,65964718;30;6;9;2014
1398;10/09/2014;1;8;21;33;39;44;146;24,33333333;1;44;43;17,31665865;27;10;9;2014
1399;13/09/2014;10;24;33;39;41;44;191;31,83333333;10;44;34;12,82835401;36;13;9;2014
1400;17/09/2014;8;22;34;37;39;43;183;30,5;8;43;35;13,12630946;35,5;17;9;2014
1401;20/09/2014;10;11;15;29;35;36;136;22,66666667;10;36;26;12,04436244;22;20;9;2014
1402;24/09/2014;12;15;22;29;44;45;167;27,83333333;12;45;33;14,19037232;25,5;24;9;2014
1403;27/09/2014;11;13;21;24;31;35;135;22,5;11;35;24;9,544631999;22,5;27;9;2014
1404;1/10/2014;9;10;12;27;33;36;127;21,16666667;9;36;27;12,25425096;19,5;1;10;2014
1405;4/10/2014;3;11;21;23;42;45;145;24,16666667;3;45;42;16,64231554;22;4;10;2014
1406;8/10/2014;1;9;12;21;25;33;101;16,83333333;1;33;32;11,66904738;16,5;8;10;2014
1407;11/10/2014;9;24;29;36;37;45;180;30;9;45;36;12,55388386;32,5;11;10;2014
1408;15/10/2014;5;6;28;31;36;37;143;23,83333333;5;37;32;14,57966621;29,5;15;10;2014
1409;18/10/2014;2;7;9;10;28;41;97;16,16666667;2;41;39;15,03883861;9,5;18;10;2014
1410;22/10/2014;3;7;11;16;19;21;77;12,83333333;3;21;18;7,05454936;13,5;22;10;2014
1411;25/10/2014;16;17;21;28;32;33;147;24,5;16;33;17;7,503332593;24,5;25;10;2014
1412;29/10/2014;3;5;22;33;35;41;139;23,16666667;3;41;38;16,08000829;27,5;29;10;2014
1413;1/11/2014;5;26;31;37;38;40;177;29,5;5;40;35;13,06522101;34;1;11;2014
1414;5/11/2014;6;7;21;31;34;45;144;24;6;45;39;15,56920036;26;5;11;2014
1415;8/11/2014;2;12;13;18;21;23;89;14,83333333;2;23;21;7,626707459;15,5;8;11;2014
1416;12/11/2014;6;16;23;34;36;37;152;25,33333333;6;37;31;12,58040805;28,5;12;11;2014
1417;15/11/2014;4;6;12;19;26;44;111;18,5;4;44;40;14,9365324;15,5;15;11;2014
1418;19/11/2014;6;9;16;28;31;35;125;20,83333333;6;35;29;12,15593134;22;19;11;2014
1419;22/11/2014;3;28;32;38;41;42;184;30,66666667;3;42;39;14,58309524;35;22;11;2014
1420;26/11/2014;10;22;28;29;30;38;157;26,16666667;10;38;28;9,432214303;28,5;26;11;2014
1421;29/11/2014;2;12;14;18;27;41;114;19;2;41;39;13,50555441;16;29;11;2014
1422;3/12/2014;8;13;19;33;44;45;162;27;8;45;37;15,93737745;26;3;12;2014
1423;6/12/2014;4;9;16;24;32;45;130;21,66666667;4;45;41;15,24029746;20;6;12;2014
1424;10/12/2014;16;17;18;20;25;44;140;23,33333333;16;44;28;10,61445555;19;10;12;2014
1425;13/12/2014;5;9;28;30;31;33;136;22,66666667;5;33;28;12,30717948;29;13;12;2014
1426;17/12/2014;3;4;6;15;38;45;111;18,5;3;45;42;18,44722201;10,5;17;12;2014
1427;20/12/2014;11;12;18;19;29;45;134;22,33333333;11;45;34;12,83225104;18,5;20;12;2014
1428;24/12/2014;4;9;12;31;37;42;135;22,5;4;42;38;16,10900369;21,5;24;12;2014
1429;27/12/2014;1;6;11;17;31;33;99;16,5;1;33;32;13,1415372;14;27;12;2014
1430;31/12/2014;3;9;14;27;31;44;128;21,33333333;3;44;41;15,37096831;20,5;31;12;2014
1431;3/01/2015;2;4;23;31;36;39;135;22,5;2;39;37;16,05926524;27;3;1;2015
1432;7/01/2015;4;13;18;27;28;42;132;22;4;42;38;13,28156617;22,5;7;1;2015
1433;10/01/2015;14;18;23;34;41;45;175;29,16666667;14;45;31;12,70301801;28,5;10;1;2015
1434;14/01/2015;1;4;18;28;37;39;127;21,16666667;1;39;38;16,29007878;23;14;1;2015
1435;17/01/2015;8;13;17;27;39;44;148;24,66666667;8;44;36;14,5418935;22;17;1;2015
